profile_id,user_id,time_window_days,model,profile_type,profile_text
user_000040/180d/gemini/rec_optimized,user_000040,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: indie, electronic, rock, indie rock, british, german, alternative, electropunk, post-punk, 2000s, new rave, dance, synthpop, electroclash, poptron, 8-bit, electro
QUERIES:
1) Find similar music to The Sunshine Underground, Babyshambles, and Franz Ferdinand.
2) Recommend more electropunk and electronic music from German artists like Frittenbude.
3) Show me more British indie rock bands similar to Kasabian and The Last Shadow Puppets.
4) I want more music that sounds like Crystal Castles and Klaxons.
5) Find more indie and post-punk from the late 2000s from the UK."
user_000040/365d/gemini/user_facing,user_000040,365,gemini-2.0-flash,user_facing,"The user enjoys a mix of indie and electronic music, with a strong preference for music originating from the United Kingdom and Germany. Many tracks lean towards indie rock, alternative, and electro subgenres. The user also listens to post-punk and new rave tracks."
user_000040/365d/gemini/rec_optimized,user_000040,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: indie, electronic, indie rock, british, alternative, german, electro, rock, electropunk, post-punk, new rave, dance, synthpop, electroclash, poptron, 8-bit, swedish, Hip-Hop, Interpol, Crystal Castles, Kasabian, Franz Ferdinand, Mgmt, The Sunshine Underground
QUERIES:
1) Find more indie rock tracks similar to Franz Ferdinand and The Sunshine Underground
2) Recommend electronic music with a German influence like Frittenbude or Deichkind
3) Suggest alternative and indie songs from British bands such as Kasabian
4) Discover new electro or synthpop music similar to Crystal Castles or Kissogram
5) Play more post-punk or new wave music in the style of Interpol or Klaxons"
user_000041/30d/gemini/user_facing,user_000041,30,gemini-2.0-flash,user_facing,"The user enjoys a mix of electronic and synth-based music. They have a strong preference for synthpop, EBM, and futurepop, with additional interest in new wave and electronic music. The user also listened to songs with Swedish lyrics or influence and some female vocalists."
user_000041/30d/gemini/rec_optimized,user_000041,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: synthpop, ebm, futurepop, electronic, united kingdom, germany, new wave, swedish, female vocalists, 80s, industrial, electropop, dream pop, new romantic, alternative
QUERIES:
1) new synthpop tracks from the United Kingdom or Germany
2) find new music similar to De/Vision or VNV Nation
3) recommend new EBM tracks with synthpop influence
4) suggest electronic music with female vocalists similar to Kin
5) find more swedish synthpop like The Crashlanders"
user_000041/90d/gemini/user_facing,user_000041,90,gemini-2.0-flash,user_facing,"The user seems to enjoy a mix of electronic genres with a strong focus on industrial and synthpop influences. There is also some interest in EBM and related styles like futurepop. The user has been listening to music from various countries including the United Kingdom, United States, and Germany."
user_000041/90d/gemini/rec_optimized,user_000041,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: electronic, industrial, synthpop, ebm, futurepop, United Kingdom, United States, Germany, The Prodigy, Stromkern, Evil's Toy, Schmoof, Absurd Minds, De/Vision, VNV Nation, techno, new wave, 80s, synth pop
QUERIES:
1) Find more industrial electronic music similar to The Prodigy and Stromkern.
2) Suggest EBM tracks with synthpop and futurepop elements from UK/US/Germany.
3) Discover new synthpop artists similar to Schmoof and De/Vision.
4) Find more music like VNV Nation with EBM and industrial influences.
5) Recommend new electronic music from the United Kingdom and Germany."
user_000041/180d/gemini/user_facing,user_000041,180,gemini-2.0-flash,user_facing,"This user enjoys a mix of electronic music, with a strong preference for EBM, industrial, and synthpop. Artists like The Prodigy, Stromkern, Absurd Minds, and VNV Nation are listened to frequently. There is also some interest in synthpop from artists like S.P.O.C.K and De/Vision."
user_000041/180d/gemini/rec_optimized,user_000041,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: EBM, industrial, synthpop, electronic, futurepop, The Prodigy, Stromkern, Absurd Minds, VNV Nation, S.P.O.C.K, De/Vision, Covenant, techno, United Kingdom, Germany, Sweden, United States

QUERIES:
1) Find similar artists to The Prodigy, focusing on industrial and electronic elements.
2) Recommend new tracks in the EBM and futurepop genres from German artists.
3) Discover more synthpop music similar to S.P.O.C.K and De/Vision.
4) Suggest industrial tracks with synthpop or electronic influences.
5) I'm looking for EBM music from United Kingdom, Germany, Sweden, and United States."
user_000041/365d/gemini/user_facing,user_000041,365,gemini-2.0-flash,user_facing,"The user has been listening to a mix of electronic genres with a strong preference for EBM, industrial, synthpop, and futurepop. Many of the tracks are from the late 90s and early 2000s. Some tracks are from German, Swedish, and United Kingdom artists."
user_000041/365d/gemini/rec_optimized,user_000041,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: EBM, industrial, synthpop, futurepop, electronic, The Prodigy, Stromkern, Absurd Minds, VNV Nation, S.P.O.C.K, Evil's Toy, Covenant, De/Vision, German, Swedish, United Kingdom, techno, 1990s, 2000s
QUERIES:
1) Find more EBM and industrial music from German and Swedish artists.
2) Recommend synthpop and futurepop tracks similar to VNV Nation and Covenant.
3) Suggest electronic music with an industrial or techno influence from the 90s.
4) Play more tracks by The Prodigy, Stromkern, and Absurd Minds.
5) Find EBM music released between 1996 and 2007 with synthpop elements."
user_000044/30d/gemini/user_facing,user_000044,30,gemini-2.0-flash,user_facing,"This user enjoys a mix of rock and metal music, with a strong preference for power metal and symphonic metal. They also listen to various subgenres of rock and metal, including hard rock, gothic metal, and folk metal. The user seems to appreciate music with a strong melodic component and female vocalists."
user_000044/30d/gemini/rec_optimized,user_000044,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: Power metal, metal, symphonic metal, rock, gothic metal, female fronted metal, Finnish, heavy metal, hard rock, folk metal, classic rock, speed metal, Within Temptation, Hammerfall, Apocalyptica, Nightwish, Blind Guardian, Dragonforce, Him, Lifehouse, Deep Purple

QUERIES:
1) Find similar artists to Within Temptation and Nightwish with female vocalists.
2) Recommend power metal bands from Finland and Sweden with symphonic elements.
3) Suggest albums similar to Hammerfall and Dragonforce with fast tempos.
4) Discover new Finnish metal bands blending folk and melodic death metal.
5) Find classic hard rock bands similar to Deep Purple and Guns N' Roses."
user_000044/90d/gemini/user_facing,user_000044,90,gemini-2.0-flash,user_facing,"The user enjoys a variety of metal subgenres, with a strong preference for power metal, gothic metal, and symphonic metal. They also listen to folk metal, love metal, and hard rock. The user shows interest in music from Finland, the United Kingdom, and Sweden."
user_000044/90d/gemini/rec_optimized,user_000044,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: Power metal, Gothic Metal, Symphonic metal, Folk metal, Love metal, Hard rock, Metal, Finnish, United Kingdom, Swedish, Female fronted metal, Speed metal, Viking metal, Heavy metal, Progressive metal, 2000s, Apocalyptica, Nightwish, Dragonforce, Hammerfall

QUERIES:
1) Find more power metal bands similar to Dragonforce and Hammerfall.
2) Recommend gothic metal with female vocals like Within Temptation and Sirenia.
3) Suggest symphonic metal similar to Nightwish and Apocalyptica.
4) Explore Finnish metal bands in the folk and viking metal subgenres.
5) Discover new love metal tracks similar to HIM's ""Killing Loneliness""."
user_000044/180d/gemini/user_facing,user_000044,180,gemini-2.0-flash,user_facing,"The user enjoys a variety of metal subgenres, including power metal, gothic metal, and folk metal. They listened to bands originating from various countries, including Finland, Sweden, and the United Kingdom. The user also listened to some hard rock, pop, new age and folk."
user_000044/180d/gemini/rec_optimized,user_000044,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: Power metal, Gothic Metal, Folk metal, Finnish, Viking metal, Symphonic metal, Heavy metal, Speed metal, Dragonforce, Hammerfall, Within Temptation, Nightwish, Ensiferum, Turisas, Blind Guardian, Sirenia, Him
QUERIES:
1) Find more Power metal similar to Dragonforce and Hammerfall.
2) Suggest more Gothic Metal music like Within Temptation and Sirenia.
3) Recommend Folk metal with Viking metal influences like Ensiferum and Turisas.
4) Find Symphonic metal similar to Nightwish, with Gothic Metal elements.
5) Suggest music from Finnish metal bands, including Folk and Power metal."
user_000044/365d/gemini/user_facing,user_000044,365,gemini-2.0-flash,user_facing,"The user seems to enjoy a mix of metal subgenres, including power metal, gothic metal, and folk metal, with an apparent affinity for bands originating from Finland and other European countries. They also listen to a range of bands that features both male and female vocalists. There is also some interest in classic rock and pop music."
user_000044/365d/gemini/rec_optimized,user_000044,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: Power metal, Gothic Metal, Folk Metal, Metal, Finnish, Female fronted metal, Speed metal, Symphonic metal, Heavy metal, Viking metal, Dragonforce, Hammerfall, Nightwish, Within Temptation, Ensiferum, Turisas, Blind Guardian, Sirenia, Deep Purple, Love Metal, Him, New Age, Blackmore's Night
QUERIES:
1) Find similar bands to Dragonforce, Hammerfall and Blind Guardian, focus on power metal
2) Suggest music similar to Within Temptation and Sirenia, with female vocals and gothic metal influences
3) Give me some folk metal artists like Ensiferum and Turisas from Finland
4) Recommend symphonic metal bands similar to Nightwish, mixing metal and symphonic elements
5) Find more Love Metal and Gothic Rock artists like HIM from Finland"
user_000046/30d/gemini/user_facing,user_000046,30,gemini-2.0-flash,user_facing,"The user listened to a variety of rock and metal music, especially focusing on tracks by Slipknot, Deadboy & The Elephantmen, and Slint. There is a preference for music originating from the United States, with some interest in music with sludge and experimental elements. Many of the listened tracks could also be classified as either alternative or indie."
user_000046/30d/gemini/rec_optimized,user_000046,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: metal, rock, United States, sludge, experimental, alternative, indie rock, post-rock, stoner rock, doom metal, Nu Metal, post-metal, instrumental, psychedelic rock, thrash metal, groove metal, heavy metal, folk, singer-songwriter, progressive metal, avant-garde metal, post-punk, industrial, electronic

QUERIES:
1) Find similar music to Slipknot and Deadboy & The Elephantmen
2) I want music with sludge metal and doom metal influences
3) Find more music from the United States in the rock genre
4) Recommend alternative and indie rock music with experimental elements
5) Give me more instrumental post-metal like Pelican"
user_000046/90d/gemini/user_facing,user_000046,90,gemini-2.0-flash,user_facing,"The user enjoys a diverse selection of metal subgenres. There is a strong preference for thrash metal, groove metal, and sludge, often with crossover into stoner and doom metal. The user also seems interested in progressive and experimental music, including post-rock and avant-garde metal."
user_000046/90d/gemini/rec_optimized,user_000046,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: Thrash Metal, Groove Metal, Sludge, Metal, Stoner Rock, Doom Metal, Progressive Metal, Post-Metal, Avant-Garde Metal, United States, Lamb of God, Soulfly, Melvins, Opeth, Isis, Slint, Nu Metal, Alternative Rock, Melodic Death Metal, Death Metal, The Haunted, Acid Bath, Corrosion Of Conformity, Eyehategod, Russian Federation, Progressive Rock
QUERIES:
1) Play more thrash metal and groove metal bands similar to Lamb of God.
2) Find other stoner rock and doom metal albums from United States artists.
3) Suggest some progressive metal and avant-garde metal from Russian Federation.
4) Can you recommend sludge metal with doom and stoner influences?
5) Show me more post-metal and progressive rock similar to Isis and Slint."
user_000046/180d/gemini/user_facing,user_000046,180,gemini-2.0-flash,user_facing,"The user has listened to a mix of metal genres, including thrash, sludge, and stoner metal. There is also some interest in progressive and experimental sounds. Bands from the United States, United Kingdom, Sweden, Denmark and the Russian Federation are present in the history."
user_000046/180d/gemini/rec_optimized,user_000046,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: thrash metal, stoner rock, sludge, metal, progressive metal, doom metal, avant-garde metal, nu metal, post-metal, United States, United Kingdom, Opeth, Soulfly, The Haunted, Corrosion of Conformity, Slint, Isis, Mike Patton, 2000s, 2010s
QUERIES:
1) Find similar music to The Haunted, Soulfly, and Corrosion Of Conformity
2) Recommend more stoner rock, sludge, and doom metal bands from the US
3) Suggest music similar to Opeth and other progressive death metal bands
4) What are some popular avant-garde metal and experimental music artists?
5) Find more bands like Slint, Isis, and other post-rock/post-metal bands"
user_000046/365d/gemini/user_facing,user_000046,365,gemini-2.0-flash,user_facing,"This user has been listening to a variety of metal genres, including thrash, sludge, stoner, and progressive metal. They also enjoy some rock subgenres, such as post-rock, alternative rock, and experimental rock. A few artists appear to be particularly interesting, such as The Haunted, Corrosion of Conformity, and Soulfly."
user_000046/365d/gemini/rec_optimized,user_000046,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: thrash metal, stoner rock, sludge, progressive metal, metal, post-rock, alternative rock, experimental, doom metal, melodic death metal, Nu Metal, groove metal, heavy metal, psychedelic rock, avant-garde metal, indie rock, Sludge metal, post-metal, Southern metal, United Kingdom, United States, Sweden, Denmark, Russian Federation

QUERIES:
1) Find more thrash metal similar to The Haunted and Soulfly from the 2000s.
2) Suggest stoner rock and stoner metal similar to Corrosion Of Conformity and Down.
3) Recommend sludge and doom metal bands like Acid Bath and Eyehategod.
4) Discover other post-rock and post-metal similar to Slint and Isis from United States.
5) Show experimental and avant-garde metal influenced by Mike Patton and Virus."
user_000053/30d/gemini/user_facing,user_000053,30,gemini-2.0-flash,user_facing,"The user enjoys a variety of music with a strong preference for hip-hop, particularly tracks by Kid Cudi, Camp Lo, Little Brother, and Nicolay. There is also interest in minimal electronic music from artists like Dj Koze, Dominik Eulberg and Minilogue. The user seems to appreciate music from various countries, including the United States, Italy, Germany and Netherlands."
user_000053/30d/gemini/rec_optimized,user_000053,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: Hip-Hop, Rap, Kid Cudi, Underground Hip-Hop, Minimal, Electronic, Italo Disco, Disco, Dj Koze, Dominik Eulberg, Minimal Techno, Camp Lo, Little Brother, Nicolay, Madlib, Quasimoto, United States, Germany, Italy, Netherlands

QUERIES:
1) Find more hip-hop tracks similar to Kid Cudi's ""Is There Any Love?"".
2) Suggest more music in the style of Camp Lo or Little Brother.
3) Recommend minimal electronic music like Dj Koze and Dominik Eulberg.
4) What are some popular Italo Disco tracks similar to ""Side Float"" by Ivan?
5) Explore more underground hip-hop artists and tracks from the United States."
user_000053/90d/gemini/user_facing,user_000053,90,gemini-2.0-flash,user_facing,"This user has been listening to a variety of hip-hop tracks, including instrumental and alternative styles, alongside some electronic and soul music. There's also a small showing of more niche music such as punk and singer-songwriter styles. It seems they favor music from the late 2000s."
user_000053/90d/gemini/rec_optimized,user_000053,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: Hip-Hop, rap, instrumental hip-hop, alternative rap, electronic, downtempo, soul, rnb, singer-songwriter, funk, jazz, Netherlands, United States, 2000s, alternative, Dirty South, punk, turntablism, female vocalists, electronic

QUERIES:
1) Give me more instrumental hip-hop like Nicolay.
2) Find similar music to Kid Cudi featuring Wale.
3) Recommend new hip-hop from the late 2000s.
4) Suggest music that blends hip-hop with electronic elements.
5) Find songs with a similar vibe to Bonobo's downtempo style."
user_000053/180d/gemini/user_facing,user_000053,180,gemini-2.0-flash,user_facing,"The user enjoys a blend of Hip-Hop and electronic music, with a preference for chillout and downtempo sounds. They also listen to soul and singer-songwriter tracks, showing an appreciation for diverse musical styles. The user seems to enjoy instrumental hip-hop, funk, and jazz elements within the hip-hop genre."
user_000053/180d/gemini/rec_optimized,user_000053,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: Hip-Hop, instrumental hip-hop, rap, soul, singer-songwriter, chillout, downtempo, electronic, trip-hop, funk, jazz, Austrian, Liedermacher, Neo-Soul, house, alternative, indie, female vocalists

QUERIES:
1) Hip-hop tracks with chillout or downtempo influences and jazz elements
2) Electronic music with trip-hop and downtempo characteristics
3) Soulful singer-songwriter music similar to John Legend
4) Instrumental hip-hop by Nicolay and Madlib with funk influence
5) Chillout electronic music like Zero 7 and Bonobo"
user_000053/365d/gemini/user_facing,user_000053,365,gemini-2.0-flash,user_facing,"The user enjoys a diverse mix of genres including hip-hop, soul, and electronic music. A preference for instrumental hip-hop, downtempo, and chillout tracks is apparent. Several tracks lean toward singer-songwriter styles, blending different cultural influences from various countries."
user_000053/365d/gemini/rec_optimized,user_000053,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: Hip-Hop, instrumental hip-hop, rap, soul, Neo-Soul, singer-songwriter, chillout, downtempo, electronic, trip-hop, minimal, techno, funk, acid jazz, Austrian, Austropop, Liedermacher, jazz, alternative, indie

QUERIES:
1) Find similar instrumental hip-hop tracks from the Netherlands and United States.
2) Recommend chillout or downtempo songs with electronic and trip-hop elements.
3) Suggest singer-songwriter music with Austrian or German influences.
4) Find more hip-hop tracks blending funk, soul, or jazz influences.
5) Suggest similar songs to Zero 7, Bonobo, and Dj Koze from Europe."
user_000054/30d/gemini/user_facing,user_000054,30,gemini-2.0-flash,user_facing,"The user enjoys a mix of classic and hard rock, with a focus on both American and British bands. Heavy metal, including thrash and speed metal, is also represented in their listening history. Some country and industrial tracks round out the variety of genres this user has enjoyed."
user_000054/30d/gemini/rec_optimized,user_000054,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: hard rock, heavy metal, classic rock, United Kingdom, United States, metal, 80s, thrash metal, speed metal, country, industrial, Judas Priest, Poison, Whitesnake, Lynyrd Skynyrd, Van Halen, Sweet, Ozzy Osbourne, Motֳ¶rhead, Metallica, glam rock, NWOBHM, industrial rock
QUERIES:
1) Find more hard rock and heavy metal tracks from the United Kingdom.
2) Suggest classic rock songs that are similar to those from the 1980s.
3) Recommend songs in the thrash metal and speed metal genres.
4) Play more songs similar to Judas Priest, Van Halen, and Whitesnake.
5) Find country and industrial tracks similar to Johnny Cash and Nine Inch Nails."
user_000054/90d/gemini/user_facing,user_000054,90,gemini-2.0-flash,user_facing,"The user has been listening to a mix of rock and metal, with a focus on hard rock and heavy metal subgenres. There's a significant presence of music from the United Kingdom and the United States, with a notable emphasis on hard rock bands. The listening also includes some industrial and electronic music."
user_000054/90d/gemini/rec_optimized,user_000054,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: hard rock, heavy metal, rock, metal, United Kingdom, United States, 80s, classic rock, industrial, electronic, thrash metal, speed metal, power metal, punk rock, swedish
QUERIES:
1) Give me more hard rock and heavy metal songs from United Kingdom bands.
2) Find rock songs similar to classic rock and hair metal from the 80s.
3) Suggest similar artists to Nine Inch Nails and The Prodigy with industrial influences.
4) Play more heavy metal tracks including thrash metal and speed metal bands.
5) Recommend rock music from the United States with classic rock roots."
user_000054/180d/gemini/user_facing,user_000054,180,gemini-2.0-flash,user_facing,"The user enjoys a mix of hard rock and metal, with a notable interest in music from the 1980s. They also listen to some electronic and country music. Bands from both the United Kingdom and the United States are represented in their listening history."
user_000054/180d/gemini/rec_optimized,user_000054,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: hard rock, metal, heavy metal, 80s, classic rock, United Kingdom, United States, hair metal, thrash metal, electronic, country, Southern Rock, NWOBHM, speed metal, rock, Ozzy Osbourne, Whitesnake, Judas Priest

QUERIES:
1) Find more hard rock and metal bands from the United Kingdom.
2) Play music similar to Whitesnake, Poison, and Mֳ¶tley Crֳ¼e.
3) Recommend classic rock songs from the 1980s that are similar to Kiss.
4) Discover new thrash metal and speed metal from the United States.
5) Explore more electronic music similar to The Prodigy but heavier."
user_000054/365d/gemini/user_facing,user_000054,365,gemini-2.0-flash,user_facing,"The user enjoys a mix of rock and metal subgenres, with a strong emphasis on hard rock and heavy metal. They also listen to electronic music, southern rock, and alt-country. Many tracks are from the 80s and classic rock eras, with some more recent releases mixed in."
user_000054/365d/gemini/rec_optimized,user_000054,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: hard rock, heavy metal, rock, 80s, classic rock, metal, United Kingdom, United States, hair metal, electronic, southern rock, alt-country, thrash metal, NWOBHM, Judas Priest, Whitesnake, Poison, Mֳ¶tley Crֳ¼e, Lynyrd Skynyrd

QUERIES:
1) Classic 80s hard rock and metal from United Kingdom and United States
2) Recommend similar artists to Whitesnake, Poison, Mֳ¶tley Crֳ¼e, Judas Priest
3) Find more songs like ""Here I Go Again"" and ""Talk Dirty To Me""
4) Playlists featuring 80s hair metal and classic hard rock anthems
5) I want to listen to a mix of rock, metal and alt-country"
user_000055/30d/gemini/user_facing,user_000055,30,gemini-2.0-flash,user_facing,"The user enjoys a mix of electronic and pop music, with a notable preference for female vocalists and tracks originating from Europe, especially Sweden and Germany. They also seem to appreciate a blend of genres, incorporating elements of synthpop, dance, and indie influences within their listening habits. Several tracks originate from the late 2000s."
user_000055/30d/gemini/rec_optimized,user_000055,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: electronic, pop, female vocalists, synthpop, dance, indie, german, swedish, electropop, electronica, 80s, chillout, disco, indie pop, alternative, trip-hop, 2008, United Kingdom, European, instrumental
QUERIES:
1) Find similar music to Zeigeist and Crystal Castles with electronic and pop elements.
2) Suggest more songs with female vocalists similar to Kylie Minogue and Little Boots.
3) Recommend music from Germany and Sweden in the electronic and indie genres.
4) Find songs released around 2008 that blend electronic, pop, and dance.
5) Suggest tracks with synthpop and electropop elements, similar to Hercules and Love Affair."
user_000055/90d/gemini/user_facing,user_000055,90,gemini-2.0-flash,user_facing,"This user enjoys a mix of electronic and pop music, with a noticeable interest in synthpop and indie influences. They frequently listen to music featuring female vocalists and tracks with origins in Sweden and Australia. Additionally, they have been listening to some instrumental and ambient tracks."
user_000055/90d/gemini/rec_optimized,user_000055,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: electronic, pop, synthpop, indie, female vocalists, swedish, australian, dance, 80s, electronica, indie rock, instrumental, ambient, chillout, electro, german, new wave, trip-hop
QUERIES:
1) Find more electronic music with synthpop and indie influences similar to Empire Of The Sun.
2) Suggest pop songs with female vocals, especially from the 1980s and new wave era.
3) Recommend electronic instrumental and ambient tracks with a chillout vibe like Rֳ¶yksopp.
4) Discover more music from Swedish and Australian artists in the electronic genre.
5) Play more songs similar to Crystal Castles, mixing poptron with electronic elements."
user_000055/180d/gemini/user_facing,user_000055,180,gemini-2.0-flash,user_facing,"The user enjoys a mix of electronic and pop music, with a strong preference for synthpop and female vocalists. They listen to both popular artists like Madonna and Kylie Minogue, as well as indie and electronic artists from various countries including Sweden, Australia, and Germany. Their taste includes a blend of danceable tracks and more chillout, ambient soundscapes."
user_000055/180d/gemini/rec_optimized,user_000055,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: electronic, pop, synthpop, female vocalists, indie, dance, swedish, australian, 80s, chillout, ambient, electro, indietronica, new wave, instrumental, electronica, german
QUERIES:
1) Find more synthpop songs with female vocalists from the 2000s.
2) Recommend similar electronic artists from Sweden or Australia.
3) Suggest songs with a chillout or ambient electronic vibe.
4) Show me more indie electronic music like Crystal Castles.
5) Play top-rated songs with 80s pop and new wave influences."
user_000055/365d/gemini/user_facing,user_000055,365,gemini-2.0-flash,user_facing,"This user enjoys a mix of electronic and pop music, with a strong preference for synthpop and indie influences. They frequently listen to tracks with female vocalists and music originating from Australia, Sweden, and the United States. The user also seems to enjoy music produced around the late 2000s."
user_000055/365d/gemini/rec_optimized,user_000055,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: electronic, pop, synthpop, indie, female vocalists, australian, swedish, United States, dance, electropop, indie rock, 80s, german, indietronica, instrumental, ambient, chillout, electro, synth electro, electronica, new wave, norwegian, trip-hop, jazz, soul
QUERIES:
1) Find more electronic music with synthpop and indie elements from Sweden or Australia.
2) Suggest pop songs featuring female vocalists similar to those released around 2008.
3) Recommend electronic music with ambient or chillout influences.
4) Find more synthpop songs from the late 2000s.
5) Suggest indie and electronic music with a mix of genres."
user_000056/30d/gemini/user_facing,user_000056,30,gemini-2.0-flash,user_facing,"The user's listening history includes a mix of electronic and indie music with a significant presence of synthpop, ebm, and industrial influences. There's also some pop and indie pop, and a few tracks with female vocalists. The music spans a range of release years, with a slight focus on electronic sounds from the early 2000s."
user_000056/30d/gemini/rec_optimized,user_000056,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: electronic, indie, synthpop, ebm, industrial, pop, indie pop, female vocalists, dance, electro, alternative, british, electropop, dark electro, digital hardcore, australian, electroclash

QUERIES:
1) electronic music with female vocals like Annie or Client
2) find more synthpop and futurepop similar to Cosmicity and Neuroticfish
3) recommend indie and electronic music from the United Kingdom
4) give me more ebm and industrial tracks similar to Zombie Girl and Ayria
5) find pop and indie pop songs like Alphabeat and The Ting Tings"
user_000056/90d/gemini/user_facing,user_000056,90,gemini-2.0-flash,user_facing,"The user frequently listens to electroclash, electronic, and dance music, especially tracks with female vocalists. They also have a preference for music originating from the United Kingdom and Romania. The user seems to enjoy a blend of pop and electronic elements within these genres."
user_000056/90d/gemini/rec_optimized,user_000056,90,gemini-2.0-flash,rec_optimized,"KEYWORDS: Electroclash, electronic, dance, pop, female vocalists, synthpop, Romanian, United Kingdom, EBM, industrial, electropop, eurodance, 90s, electro, disco, indie rock
QUERIES:
1) Electroclash and synthpop music with female vocals from the United Kingdom
2) Romanian dance and pop music with electronic elements from 2000s
3) Similar artists to Robots In Disguise and Alice In Videoland
4) Find more electronic music with industrial and EBM influences
5) Pop and dance tracks with female vocalists like Lady Gaga and Britney Spears"
user_000056/180d/gemini/user_facing,user_000056,180,gemini-2.0-flash,user_facing,"The user has been listening to a variety of electronic and dance music. Electroclash and synthpop appear to be of interest. There is also strong representation of dance and pop music from Romania, in addition to several songs by female vocalists."
user_000056/180d/gemini/rec_optimized,user_000056,180,gemini-2.0-flash,rec_optimized,"KEYWORDS: electroclash, electronic, dance, pop, synthpop, Romanian, female vocalists, Robots In Disguise, Alice In Videoland, Morandi, Yarabi, Aqua, The Retrosic, Lady Gaga, Calvin Harris, Fischerspooner, EBM, industrial
QUERIES:
1) Electroclash music similar to Robots In Disguise and Alice In Videoland
2) Romanian dance pop music like Morandi, Yarabi and Activ
3) Electronic music with female vocalists
4) Synthpop and EBM music
5) Dance tracks from the United Kingdom and Sweden"
user_000056/365d/gemini/user_facing,user_000056,365,gemini-2.0-flash,user_facing,"This user enjoys electronic music, with a strong preference for electroclash and dance-pop sounds. They seem to like artists with female vocalists and music originating from Europe, especially the United Kingdom and Romania. Their taste also includes EBM, synthpop, and industrial sounds."
user_000056/365d/gemini/rec_optimized,user_000056,365,gemini-2.0-flash,rec_optimized,"KEYWORDS: electroclash, electronic, dance, pop, female vocalists, United Kingdom, Romania, ebm, synthpop, industrial, electropop, swedish, eurodance, disco, electro, futurepop, indie, indie rock, russian
QUERIES:
1) electroclash music with female vocalists from the United Kingdom or Sweden
2) romanian dance music with pop and electronic influences, male or female vocalists
3) find electronic music with synthpop and industrial elements from the United States
4) recommend EBM and industrial music with female vocals and synthpop elements
5) search for 2000s era dance-pop music with electronic and eurodance influences"
user_000063/30d/gemini/user_facing,user_000063,30,gemini-2.0-flash,user_facing,"This user has been listening to a mix of rock, metal, and folk music, with a strong preference for progressive styles and alternative sounds. They enjoy music from various European countries, including Ireland, Poland, Finland, Iceland, and the United Kingdom. They appear to like music with melancholic, acoustic, and instrumental elements."
user_000063/30d/gemini/rec_optimized,user_000063,30,gemini-2.0-flash,rec_optimized,"KEYWORDS: Progressive rock, Progressive metal, alternative, folk, metal, rock, singer-songwriter, polish, irish, acoustic, instrumental, ambient, Opeth, Blackfield, Glen Hansard, God Is An Astronaut, Riverside, Tool, ֵ»ywioֵ‚ak, Sigur Rֳ³s, alternative rock, Finnish, United Kingdom, Ireland, Poland
QUERIES:
1) Progressive rock and metal bands similar to Opeth, Tool, and Riverside
2) Folk music with Irish or Polish influences like Glen Hansard and ֵ»ywioֵ‚ak
3) Alternative and post-rock bands similar to Sigur Rֳ³s and God Is An Astronaut
4) Melancholic rock and alternative music from the United Kingdom
5) Acoustic singer-songwriters with folk influences from Ireland"
user_000063/90d/gemini/user_facing,user_000063,90,gemini-2.0-flash,user_facing,"The user enjoys a diverse mix of rock and metal, with a strong interest in progressive subgenres. They listen to both English and non-English tracks, especially those with alternative or melancholic elements. There is also an affinity for bands with origins in United Kingdom, Poland, and Finland."
