profile_id,user_id,time_window_days,model,profile_type,profile_text
user_000041/365d/deepseek/user_facing,user_000041,365,deepseek-r1:8b,user_facing,"Based on the track data, the user frequently listens to high-energy electronic and industrial music from the 1990s and early 2000s, particularly tracks with strong rhythms and electronic elements. Their selections often feature genres like synthpop, techno, and dance, suggesting a preference for energetic, danceable electronic sounds."
user_000041/365d/deepseek/rec_optimized,user_000041,365,deepseek-r1:8b,rec_optimized,"KEYWORDS: electronic, industrial, synthpop, ebm, techno, dance, futurepop, pop, trance, dance, electronic, dance, techno, industrial, techno, electronic, industrial, techno, electronic, dance, techno, industrial, techno, electronic, industrial, techno, electronic, dance, techno, industrial
QUERIES:
1) industrial electronic dance music 1990s
2) high energy synthpop tracks 2000s
3) techno artists like the prodigy
4) dance floor industrial remixes
5) electronic music with heavy beats"
user_000044/30d/deepseek/user_facing,user_000044,30,deepseek-r1:8b,user_facing,"The user has listened to a mix of metal and rock tracks, showing a clear preference for metal subgenres like Power Metal, Symphonic Metal, and Gothic Metal. There's a notable international scope, with significant playcounts from artists originating in Finland, Germany, Sweden, and the US. The selections blend heavy elements with melodic or atmospheric qualities."
user_000044/30d/deepseek/rec_optimized,user_000044,30,deepseek-r1:8b,rec_optimized,"KEYWORDS: Metal, Power Metal, Symphonic Metal, Gothic Metal, Finnish, Swedish, German, Heavy Metal, Rock, Hard Rock, Folk Metal, Folk Rock, Ambient, Chillout, New Age, Classic Rock, 90s, Australia, Artist: Hammerfall, Artist: Within Temptation, Artist: Apocalyptica, Artist: Lifehouse, Artist: Him, Artist: Blind Guardian, Artist: Ensiferum, Artist: Dragonforce, Artist: Savage Garden, Artist: Deep Purple, Artist: Nightwish, Artist: Guns N' Roses, Artist: Era, Artist: Blackmore's Night, Artist: Edguy, Playcount High (10+), Origin Country Finland, Origin Country Germany, Origin Country Sweden, Origin Country United States, Origin Country Australia, Release Year 2000s, Release Year 2010s
QUERIES:
1) Power metal bands like Hammerfall or Dragonforce
2) Symphonic metal artists such as Nightwish or Within Temptation
3) Finnish metal musicians including Apocalyptica or Ensiferum
4) Heavy metal with melodic elements, folk metal, or symphonic metal
5) Rock music with heavy influences, classic rock, or 90s alternative"
user_000044/90d/deepseek/user_facing,user_000044,90,deepseek-r1:8b,user_facing,"This user is a fan of symphonic and power metal, with a strong preference for Finnish artists. They enjoy epic, female-fronted, and sometimes gothic metal tracks, often featuring orchestral elements and high playcounts on songs like 'Always Will Be,' 'And Then There Was Silence,' and 'Tears.'"
user_000044/90d/deepseek/rec_optimized,user_000044,90,deepseek-r1:8b,rec_optimized,"KEYWORDS: symphonic metal, power metal, finnish, gothic metal, female fronted, female vocalist, viking metal, instrumental, hard rock, classic rock, progressive rock, progressive metal, new age, ambient, era, celtic, nightwish, ensuring, firewind, hammerfall, dragonforce, within temptation, apocalyptica, blind guardian, ensiferum, turisas, savage garden, deep purple, sirenia, era (new age)
QUERIES:
1) Symphonic metal Finland, female vocals, orchestral elements, high playcount tracks
2) Power metal bands, epic keyboard sound, melodic female fronted metal
3) Gothic metal with symphonic influences, finnish origin, female singer
4) High energy metal, female vocalist, symphonic arrangements, recent high playcount
5) Easy listening metal, ambient metal, celtic influences, new age metal band"
user_000044/180d/deepseek/user_facing,user_000044,180,deepseek-r1:8b,user_facing,"You seem to enjoy a mix of powerful metal genres, particularly Power Metal and Gothic Metal, with a strong preference for artists from Scandinavian countries."
user_000044/180d/deepseek/rec_optimized,user_000044,180,deepseek-r1:8b,rec_optimized,"KEYWORDS: Power metal, Gothic Metal, metal, Heavy Metal, Symphonic Metal, Speed Metal, Folk Metal, Viking Metal, Finland, Sweden, Netherlands, United Kingdom, United States, Australia, Norway, France, Hammerfall, Within Temptation, Dragonforce, Him, Blind Guardian, Ensiferum, Turisas, The Gathering, Nightwish, Savage Garden, Sirenia, Deep Purple, Era, Blackmore's Night, Firewind, 90s, classic rock, folk, symphonic, female fronted, Progressive metal, Progressive rock, female vocalists, medieval, celtic, ambient, 2002, 2008, 2004, 2006, 2011, 2017, 2009, 2000, 1985, 2022, Hard Rock, Pop, New Age, Chillout
QUERIES:
1) ""Power Metal bands similar to Hammerfall""
2) ""Gothic Metal artists like Within Temptation""
3) ""Nordic metal music artists""
4) ""Heavy Metal bands from Finland""
5) ""Symphonic Metal song recommendations"""
user_000044/365d/deepseek/user_facing,user_000044,365,deepseek-r1:8b,user_facing,"The user has listened to a collection primarily featuring Power Metal, Gothic Metal, and symphonic metal tracks from various countries, including Finland, Sweden, and the United Kingdom. The list showcases diverse artists and includes some older releases from the 2000s alongside newer music, suggesting an appreciation for metal subgenres with potential melodic or symphonic elements, without indicating specific mood or identity."
user_000044/365d/deepseek/rec_optimized,user_000044,365,deepseek-r1:8b,rec_optimized,"KEYWORDS: Power Metal, Gothic Metal, Symphonic Metal, Heavy Metal, Metal, Finland, Sweden, Netherlands, Germany, United Kingdom, Norway, Artist, Hammerfall, Within Temptation, Dragonforce, Him, Blind Guardian, Ensiferum, Turisas, The Gathering, Nightwish, Savage Garden, Sirenia, Deep Purple, Era, Blackmore's Night, Firewind, 2000s, Female Fronted Metal, Speed Metal, Heavy Metal, Metal, Love Metal, Gothic Rock, Progressive Metal
QUERIES:
1) Power Metal, Symphonic Metal, Gothic Metal
2) Finland Metal Bands, Sweden Heavy Metal
3) Female Fronted Metal Artists, Progressive Metal
4) Hammerfall Similar, Within Temptation Covers
5) Heavy Metal 2000s, Nightwish Fan"
user_000046/30d/deepseek/user_facing,user_000046,30,deepseek-r1:8b,user_facing,"The user's listening history primarily features heavy metal, post-rock, stoner rock, and experimental tracks, often from the United States. There's a mix of established and emerging artists, with a notable focus on heavy, distorted sounds, atmospheric textures, and occasional folk or singer-songwriter influences within heavier contexts."
user_000046/30d/deepseek/rec_optimized,user_000046,30,deepseek-r1:8b,rec_optimized,"KEYWORDS: metal, post-rock, stoner rock, heavy metal, post-metal, experimental, noise rock, industrial, sludge, doom metal, alternative, indie rock, folk, singer-songwriter, progressive metal, avant-garde, slipknot, nu metal, thrash metal, groove metal, psychedelic rock, electronic, noise, drone
QUERIES:
1) heavy metal, post-rock, atmospheric sounds
2) stoner rock, sludge metal, experimental
3) post-metal, instrumental, heavy textures
4) experimental rock, noise, industrial
5) folk-rock, singer-songwriter, heavy metal"
user_000046/90d/deepseek/user_facing,user_000046,90,deepseek-r1:8b,user_facing,"The user consistently plays heavy metal and rock tracks, with a strong preference for thrash metal, sludge, and groove metal, particularly from US-based artists like Lamb Of God and Isis. They enjoy albums from around 2005-2021 and seem to appreciate complex, genre-bending music, though some higher-playcount tracks suggest a taste for more aggressive sounds."
user_000046/90d/deepseek/rec_optimized,user_000046,90,deepseek-r1:8b,rec_optimized,"KEYWORDS: thrash metal, sludge, groove metal, metalcore, post-rock, progressive metal, stoner metal, doom metal, heavy metal, metal, alternative rock, indie rock, experimental, Avant-garde Metal, post-metal, nu metal, sludgecore, groove, Isis, Lamb Of God
QUERIES:
1) thrash metal, sludge, groove metal albums
2) high playcount progressive metal tracks
3) heavy metal bands with post-rock elements
4) alternative rock artists like Deftones
5) experimental metal and sludgecore"
user_000046/180d/deepseek/user_facing,user_000046,180,deepseek-r1:8b,user_facing,"The user actively listens to a diverse range of heavy metal and rock genres, showing particular interest in complex subgenres like thrash metal, stoner rock, and progressive metal. They explore various international artists and a wide temporal span of music, indicating an openness to different eras and styles within their preferred heavy sound."
user_000046/180d/deepseek/rec_optimized,user_000046,180,deepseek-r1:8b,rec_optimized,"KEYWORDS: thrash metal, stoner rock, progressive metal, sludge, doom metal, post-rock, metal, alternative rock, nu metal, experimental, progressive rock, avant-garde metal, indie rock, metalcore, heavy metal, stoner metal, melodic death metal, death metal, psychedelic rock, groove metal, sludgecore, post-metal, stoner metal, southern metal, indie, alternative, progressive death metal, progressive rock, psychedelic rock, sludge metal, metal, alternative rock, indie rock
QUERIES:
1) Thrash metal bands with high playcount
2) Stoner rock songs with heavy stoner metal elements
3) Progressive metal artists like Opeth or Isis
4) Doom metal, sludge metal, and stoner metal tracks
5) Post-rock and experimental metal music"
user_000046/365d/deepseek/user_facing,user_000046,365,deepseek-r1:8b,user_facing,"The user consistently plays heavy metal and rock genres, with a strong preference for tracks with complex structures, melodic elements, or atmospheric qualities, as evidenced by their engagement with thrash metal, stoner rock, sludge, prog metal, and post-rock tracks across various subgenres and decades."
user_000046/365d/deepseek/rec_optimized,user_000046,365,deepseek-r1:8b,rec_optimized,"KEYWORDS: Thrash Metal, Stoner Rock, Sludge Metal, Doom Metal, Progressive Metal, Post-Rock, Post-Metal, Stoner Metal, Avant-garde Metal, Melodic Death Metal, Nu Metal, Stoner Rock, Sludgecore, Sludge, Metal, Alternative Rock, Indie Rock, Experimental, Mike Patton, Post-Rock
QUERIES:
1) Progressive Metal Bands
2) Stoner Rock Albums
3) Thrash Metal Artists
4) Sludge Metal Songs
5) Avant-garde Rock Artists"
user_000053/30d/deepseek/user_facing,user_000053,30,deepseek-r1:8b,user_facing,"The user has listened to a mix of Hip-Hop, Rap, and Electronic music, showing a preference for underground and instrumental styles. Tracks from various artists like Kid Cudi, Camp Lo, and Bonobo have been played, indicating an appreciation for diverse sounds within these genres."
user_000053/30d/deepseek/rec_optimized,user_000053,30,deepseek-r1:8b,rec_optimized,"KEYWORDS: Hip-Hop, Rap, Underground Hip-Hop, Minimal Techno, Italo Disco, Classical, Singer-Songwriter, Electronic, Downtempo, Trip-Hop, Jazz, Funk, Instrumental Hip-Hop, Producer, Rap Rock, Alternative, Rock, Piano, Romantic, Accordion, Chanson, Funny, Techno, Electronic Techno, Minimal, Classical Piano, Madlib, Quasimoto
QUERIES:
1) underground hip hop artists
2) instrumental hip hop beats
3) minimal techno tracks
4) italian disco music
5) funny singer songwriter songs"
user_000053/90d/deepseek/user_facing,user_000053,90,deepseek-r1:8b,user_facing,"The user primarily listens to Hip-Hop tracks with strong instrumental, downtempo, electronic, and jazz-funk elements, alongside some soul music and a few alternative electronic styles, focusing on artists from various countries including the USA, Netherlands, and Korea."
user_000053/90d/deepseek/rec_optimized,user_000053,90,deepseek-r1:8b,rec_optimized,"KEYWORDS: Hip-Hop, instrumental hip-hop, downtempo, electronic, jazz-funk, rap, soul, rnb, turntablism, acid jazz, electro, electropunk, chillout, rap, producer, usa, netherlands, korea, uk, funny, chanson, accordion, neo-soul, alternative rap, alternative, punk, dance, funk, madlib, santogold, noodle, king britt, britney spears, yoanna, nerd, common, ludacris, make my day, absolutely, utrecht, hammond pops, circus, each day gets better, l.e.s. artistes, run the line, mvp, is there any love feat wale, steppin into tomorrow, anti matter
QUERIES:
1) Hip-Hop, instrumental, downtempo, electronic music
2) Instrumental Hip-Hop, jazz-funk, electronic subgenres
3) Downtempo electronic, chillout, acid jazz
4) Soul music, neo-soul, R&B
5) Electronic artists, rap, funk, punk, turntablism"
user_000053/180d/deepseek/user_facing,user_000053,180,deepseek-r1:8b,user_facing,"The user appears to enjoy a blend of hip-hop, soul, and downtempo/ electronic music, with a preference for instrumental or mellow tracks. They have listened to several older and some recent releases, showing interest in various subgenres within these main categories. There's a noticeable appreciation for artists known for producer-focused work or atmospheric soundscapes."
user_000053/180d/deepseek/rec_optimized,user_000053,180,deepseek-r1:8b,rec_optimized,"KEYWORDS: Hip-Hop, Soul, Electronic, Downtempo, Trip-Hop, Instrumental, Rap, Singer-Songwriter, Jazz, Funk, Acid Jazz, Minimal Techno, Chillout, Neo-Soul, Rnb, Crust Punk, Alternative Rock, Female Vocals, Chanson, Accordion
QUERIES:
1) hip hop instrumental producer tracks
2) downtempo electronic music triphop
3) chillout lounge soul music
4) minimal techno deep electronic
5) neo soul hip hop fusion tracks"
user_000053/365d/deepseek/user_facing,user_000053,365,deepseek-r1:8b,user_facing,"The user's listening history shows a clear affinity for instrumental hip-hop, downtempo electronic, and soulful neo-soul. They frequently engage with tracks from artists like Nicolay, John Legend, and Zero 7, indicating a preference for atmospheric, melodic, and introspective music. The mix of electronic elements with hip-hop and soul suggests an appreciation for chill, sophisticated, and genre-blending sounds."
user_000053/365d/deepseek/rec_optimized,user_000053,365,deepseek-r1:8b,rec_optimized,"KEYWORDS: instrumental hip-hop, downtempo, electronic, trip-hop, soul, neo-soul, chillout, acoustic guitar, piano, vocals, rap, minimalist, producer, madlib, king britt, bonobo, dj koze, zero 7, john legend, common, nicolay
QUERIES:
1) instrumental downtempo electronic music
2) chill neo soul hip hop tracks
3) atmospheric producer focused instrumental hip hop
4) minimal techno downtempo electronic
5) sophisticated soulful instrumental hip hop"
user_000054/30d/deepseek/user_facing,user_000054,30,deepseek-r1:8b,user_facing,"The user's listening history primarily features hard rock and heavy metal tracks with strong 80s influences, classic rock elements, and high playcounts, suggesting a preference for powerful, energetic rock music spanning various subgenres from the 1980s to recent years, including metal, glam, and industrial elements."
user_000054/30d/deepseek/rec_optimized,user_000054,30,deepseek-r1:8b,rec_optimized,"KEYWORDS: hard rock, heavy metal, classic rock, 80s, metal, glam rock, thrash metal, industrial rock, country, punk rock, NWOBHM, 90s, rock and roll, alternative rock, blues rock, folk rock, alternative metal, singer-songwriter, psychobilly, metalcore, blues, hard rock band, classic rock band, rock artist, metal artist, rock music, metal music, hard rock album, classic rock album, 80s music, industrial rock band, country rock, southern rock, folk metal
QUERIES:
1) hard rock bands from the 80s
2) heavy metal songs with high energy
3) classic rock albums from the 90s
4) glam metal artists like Poison
5) industrial rock tracks with electronic elements"
user_000054/90d/deepseek/user_facing,user_000054,90,deepseek-r1:8b,user_facing,"The user has listened to a mix of industrial metal and hard rock tracks, including recent and classic editions from artists like Nine Inch Nails, The Prodigy, and Judas Priest. Their selections suggest an appreciation for heavier, electronic-influenced, and high-energy rock music."
user_000054/90d/deepseek/rec_optimized,user_000054,90,deepseek-r1:8b,rec_optimized,"KEYWORDS: heavy metal, hard rock, industrial, industrial rock, electronic, thrash metal, metal, classic rock, hair metal, alternative rock, power metal, singer-songwriter, speed metal, NWOBHM, punk rock, Sweden, United States, United Kingdom, Germany, 80s
QUERIES:
1) heavy metal songs like Judas Priest, Motײ³ֲ¶rhead
2) industrial rock tracks by Nine Inch Nails, The Prodigy
3) hard rock music playlist featuring Poison, Van Halen
4) classic rock bands like Lynyrd Skynyrd, Ozzy Osbourne
5) metal music discovery including Metallica, Helloween"
user_000054/180d/deepseek/user_facing,user_000054,180,deepseek-r1:8b,user_facing,"This user frequently listens to classic rock and hard rock tracks, particularly those with 80s influences, heavy metal elements, and some electronic rock, with artists from the UK and US, including some newer entries like Judas Priest's 2021 release."
user_000054/180d/deepseek/rec_optimized,user_000054,180,deepseek-r1:8b,rec_optimized,"KEYWORDS: hard rock, heavy metal, rock, classic rock, 80s, metal, hair metal, electronic, techno, indie rock, alternative, country, thrash metal, southern rock, alt-country
QUERIES:
1) Hard rock classic rock 80s metal bands
2) Heavy metal artists like Judas Priest
3) Classic rock tracks from the 80s
4) Tracks with hard rock and classic rock elements
5) Songs similar to Guns N' Roses"
user_000054/365d/deepseek/user_facing,user_000054,365,deepseek-r1:8b,user_facing,"The user frequently listens to hard rock and related genres like heavy metal and classic rock, with a strong preference for music from the 80s era. They enjoy both established artists and some more modern bands, exploring subgenres such as hair metal, NWOBHM, and indie rock."
user_000054/365d/deepseek/rec_optimized,user_000054,365,deepseek-r1:8b,rec_optimized,"KEYWORDS: hard rock, heavy metal, classic rock, 80s, classic rock, rock, metal, hair metal, NWOBHM, thrash metal, indie rock, alternative rock, electronic, techno, industrial, punk rock, southern rock, alt-country, psychobilly, shot in the dark, ozzy osbourne, poison, whitesnake, judas priest, guns n roses, metallica
QUERIES:
1) hard rock 80s classic
2) heavy metal bands
3) classic rock playlist
4) metal music 90s
5) alternative rock 2000s"
user_000055/30d/deepseek/user_facing,user_000055,30,deepseek-r1:8b,user_facing,"The user consistently plays electronic, pop, and jazz tracks, often featuring strong vocal performances and diverse instrumentation. They seem to favor upbeat electronic and dance music, but also appreciate instrumental ambient pieces and classic pop from various countries."
user_000055/30d/deepseek/rec_optimized,user_000055,30,deepseek-r1:8b,rec_optimized,"KEYWORDS: electronic, pop, instrumental, synthpop, swedish, electropop, german, indietronica, dance, female vocalists, australian, 8-bit, electronica, ambient, classical, serbian, pop rock, indie, indie pop, indie rock, alternative, 80s, singer-songwriter, chillout, disco, abba, acid jazz, downtempo
QUERIES:
1) Electronic dance music with strong beats
2) Pop songs with powerful female vocals
3) Instrumental ambient electronic tracks
4) 80s inspired synthpop classics
5) Music with nostalgic disco elements"
user_000055/90d/deepseek/user_facing,user_000055,90,deepseek-r1:8b,user_facing,"This user frequently listens to electronic music with a strong synthpop influence, particularly enjoying tracks with prominent female vocalists and dance elements. Their playlist includes pop and indie electronic songs from various countries, spanning different eras, with a notable focus on Swedish, Australian, and electronic artists."
user_000055/90d/deepseek/rec_optimized,user_000055,90,deepseek-r1:8b,rec_optimized,"KEYWORDS: electronic, synthpop, dance, female vocalists, 80s, pop, indie, instrumental, ambient, german, australian, norwegian, uk, swedish, australia, poptron, chillout, trip-hop, female artist, sharon
QUERIES:
1) Electronic music with strong female vocals
2) Synthpop dance tracks 80s female artist
3) Electronic pop artists sweden australia
4) Female fronted electronic instrumental tracks
5) 80s synthwave indie electronic bands"
user_000055/180d/deepseek/user_facing,user_000055,180,deepseek-r1:8b,user_facing,"This user enjoys electronic music with strong synthpop and pop elements, particularly tracks with high playcounts, featuring prominent female vocals and dance influences. Their taste includes artists from Sweden, Australia, and the United States, spanning genres like electropop, indie, and ambient, with a notable interest in 80s nostalgia and instrumental electronic music, though some exploratory tracks suggest openness to other electronic subgenres."
user_000055/180d/deepseek/rec_optimized,user_000055,180,deepseek-r1:8b,rec_optimized,"KEYWORDS: electronic, synthpop, pop, dance, female vocalists, 80s, indie, german, australian, norwegian, swedish, instrumental, ambient, trip-hop, chillout, synth electro, indietronica, poptron, electro
QUERIES:
1) Synthpop dance tracks with strong female vocals
2) High playcount electronic pop artists sweden australia usa
3) Electronic music genres like ambient trip hop chillout
4) Female vocalist electronic dance music artists list
5) 80s inspired synthpop electropop songs"
user_000055/365d/deepseek/user_facing,user_000055,365,deepseek-r1:8b,user_facing,"The user frequently listens to electronic and pop tracks, with a significant interest in danceable music and songs featuring prominent female vocalists. Popular artists include those from Sweden and Australia, suggesting a taste for international electronic pop and indie electronic sounds."
user_000055/365d/deepseek/rec_optimized,user_000055,365,deepseek-r1:8b,rec_optimized,"KEYWORDS: electronic, pop, dance, synthpop, female vocalists, indie, australian, norwegian, german, swedish, instrumental, ambient, 8-bit, 80s, trip-hop, jazz, soul, electro, synth electro, indie rock, alternative, chillout, new wave, female vocalists, australian, norwegian, german, swedish, instrumental, ambient, 8-bit, 80s, trip-hop, jazz, soul
QUERIES:
1) Electronic music dance pop female vocals
2) Synthpop indie electronic australian artists
3) Female vocalist electronic instrumental ambient
4) 80s electronic dance trip-hop chillout
5) Swedish german norwegian electronic pop"
user_000056/30d/deepseek/user_facing,user_000056,30,deepseek-r1:8b,user_facing,"The user has recently explored a collection of electronic and dance-influenced tracks, with a focus on beats, synth-heavy sounds, and industrial elements. Several tracks feature prominent female vocals and international artists, spanning genres like synthpop, electroclash, and futurepop. This listening history suggests a taste for energetic, genre-blending electronic music with strong rhythmic elements."
user_000056/30d/deepseek/rec_optimized,user_000056,30,deepseek-r1:8b,rec_optimized,"KEYWORDS: electronic, dance, industrial, synthpop, electroclash, futurepop, ebm, female vocals, beats, beats, techno, house, pop, indie, danish, uk, canada, france, australia, united states, german, norwegian, brazilian, alternative, rock, hardcore, folk, dance music, edm
QUERIES:
1) Electronic dance music beats
2) Industrial synthpop female vocals
3) Dance tracks from France
4) Electroclash artists
5) Synthpop and techno mixes"
user_000056/90d/deepseek/user_facing,user_000056,90,deepseek-r1:8b,user_facing,"This user frequently listens to electronic and electroclash music, often featuring powerful female vocals, with a notable preference for tracks from the UK and Sweden, and some interest in Romanian and pop elements, as evidenced by their listening history."
user_000056/90d/deepseek/rec_optimized,user_000056,90,deepseek-r1:8b,rec_optimized,"KEYWORDS: Electroclash, electronic, dance, pop, female vocalists, female, male vocalists, synthpop, ebm, industrial, indie, indie rock, Romania, UK, Sweden, United States, Russian Federation, T.A.T.U., Lady Gaga, Britney Spears, Calvin Harris, Fischerspooner, The Faint, Robots In Disguise, Alice In Videoland, Morandi, Yarabi, Aqua, Assemblage 23, Ayria, 90s, futurepop, disco
QUERIES:
1) electroclash dance tracks
2) female vocalist electronic music
3) dance pop songs from Romania
4) electroclash female vocalists
5) synthpop and industrial tracks"
user_000056/180d/deepseek/user_facing,user_000056,180,deepseek-r1:8b,user_facing,"This user consistently listens to high-energy electronic music, showing a strong preference for danceable tracks with prominent beats, synth-heavy sounds, and elements of electroclash and dance-pop. Their taste includes tracks with female vocalists and occasional Romanian influences, though not exclusively, suggesting a broad appreciation for energetic electronic sounds."
